2.787569573283859 1.034486150229817
2.832096474953618 2.0162570325087783
2.8877551020408165 4.001946925187456
2.9823747680890538 10.002690010836911
3.021335807050093 12.827472162186096
3.049165120593692 15.110506266506246
3.093692022263451 18.79877693469435
3.1437847866419295 23.105251345395722
3.1994434137291283 28.744931400803964
3.2884972170686457 34.90381536022357
3.3664192949907235 40.62013481175649
3.3886827458256032 42.64020332762604
3.3998144712430425 44.760731303507676
3.238404452690167 31.675033988236756
3.3330241187384044 37.539610513116045
2.937847866419295 6.950763488535111
